0:0:0:0:0:0:0:1 - - [05/Aug/2025:11:17:33 +0900] "GET HTTP/1.1 " 400 878
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/MaskEdit.js HTTP/1.1" 200 50178
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/ImageViewer.js HTTP/1.1" 200 19527
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/CheckBox.js HTTP/1.1" 200 35769
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/TextArea.js HTTP/1.1" 200 85730
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Radio.js HTTP/1.1" 200 96562
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/ListBox.js HTTP/1.1" 200 99717
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Div.js HTTP/1.1" 200 37535
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/ProgressBar.js HTTP/1.1" 200 32802
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Combo.js HTTP/1.1" 200 143002
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/PopupDiv.js HTTP/1.1" 200 18134
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Menu.js HTTP/1.1" 200 127157
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/PopupMenu.js HTTP/1.1" 200 132332
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Spin.js HTTP/1.1" 200 40123
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/DatePicker.js HTTP/1.1" 200 184856
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/GroupBox.js HTTP/1.1" 200 38755
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Calendar.js HTTP/1.1" 200 187175
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/FileDownload.js HTTP/1.1" 200 14776
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Tab.js HTTP/1.1" 200 228095
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/FileUpload.js HTTP/1.1" 200 94483
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/FlashPlayer.js HTTP/1.1" 200 5979
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/MediaPlayer.js HTTP/1.1" 200 11067
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/WebBrowser.js HTTP/1.1" 200 15291
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Map.js HTTP/1.1" 200 102800
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Tray.js HTTP/1.1" 200 13535
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/ImportObject.js HTTP/1.1" 200 23721
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/ExportObject.js HTTP/1.1" 200 105353
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/Grid/GridInfo.js HTTP/1.1" 200 246220
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/ComComp/Sketch.js HTTP/1.1" 200 63214
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/Grid/Grid.js HTTP/1.1" 200 1005441
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/SQLite.js HTTP/1.1" 200 21507
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/SQLite_Runtime.js HTTP/1.1" 200 3943
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/Plugin.js HTTP/1.1" 200 11790
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/DeviceObjs.js HTTP/1.1" 200 37345
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/DeviceObjs_Runtime.js HTTP/1.1" 200 6178
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/TCPClientSocket.js HTTP/1.1" 200 7645
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/XPush.js HTTP/1.1" 200 209493
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/component/DeviceAPI/Mobile.js HTTP/1.1" 200 241535
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/Sample-UpDownload.xadl.quickview.js HTTP/1.1" 200 4781
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/theme.css.js HTTP/1.1" 200 294230
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/btn_Titlebar_max.png HTTP/1.1" 200 2895
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/btn_Titlebar_min.png HTTP/1.1" 200 2985
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/btn_Titlebar_close.png HTTP/1.1" 200 3071
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/Base/N1_FileUpDownload_Single.xfdl.js HTTP/1.1" 200 7214
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/nexacro14lib/resources/images/waitimage.gif HTTP/1.1" 200 13848
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/img_progress.png HTTP/1.1" 200 1057
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/btn_drop_N.png HTTP/1.1" 200 1024
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/img_grip.png HTTP/1.1" 200 2881
172.10.12.45 - - [05/Aug/2025:15:43:32 +0900] "GET /nexacro14/14.0.1.4202/Sample-UpDownload/_theme_/default/images/V13_logo.png HTTP/1.1" 200 3589
172.10.12.45 - - [05/Aug/2025:15:43:36 +0900] "GET /JSP_filedownlaod/fileDownload.jsp?PATH=Hydrangeas.jpg HTTP/1.1" 200 595873
172.10.12.45 - - [05/Aug/2025:15:53:08 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/start_android.json HTTP/1.1" 200 615
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/Run.html HTTP/1.1" 200 2587
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/framework/Framework.js HTTP/1.1" 200 1338334
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/Grid.js HTTP/1.1" 200 633249
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/ComComp.js HTTP/1.1" 200 1595515
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/CompBase.js HTTP/1.1" 200 1507080
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/ListView.js HTTP/1.1" 200 497870
172.10.12.16 - - [05/Aug/2025:16:59:54 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/DeviceAPI.js HTTP/1.1" 200 168633
172.10.12.16 - - [05/Aug/2025:16:59:55 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/MobileLib.js HTTP/1.1" 200 43957
172.10.12.16 - - [05/Aug/2025:16:59:56 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/nexacrolib/component/MobileComp.js HTTP/1.1" 200 389289
172.10.12.16 - - [05/Aug/2025:16:59:56 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/environment.xml.js HTTP/1.1" 200 4153
172.10.12.16 - - [05/Aug/2025:16:59:58 +0900] "GET /favicon.ico HTTP/1.1" 200 21630
172.10.12.16 - - [05/Aug/2025:16:59:58 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/application.xadl.js HTTP/1.1" 200 14513
172.10.12.16 - - [05/Aug/2025:16:59:58 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/theme.mobile_small.map.js HTTP/1.1" 200 94453
172.10.12.16 - - [05/Aug/2025:16:59:58 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/theme_mobile_small_chrome.css HTTP/1.1" 200 107556
172.10.12.16 - - [05/Aug/2025:16:59:58 +0900] "GET /NexacroN_client_license.xml HTTP/1.1" 200 895
172.10.12.16 - - [05/Aug/2025:16:59:58 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/frame/frmBase.xfdl.js HTTP/1.1" 200 7177
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/frame/frmWork.xfdl.js HTTP/1.1" 200 913
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/frame/frmLogin.xfdl.js HTTP/1.1" 200 2848
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/frame/frmMenu.xfdl.js HTTP/1.1" 200 15170
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/btn_TF_Menu.png HTTP/1.1" 200 242
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/btn_TF_Pre.png HTTP/1.1" 200 317
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/btn_RF_Logout.png HTTP/1.1" 200 276
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/chk_WF_box.png HTTP/1.1" 200 492
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/edt_LOGIN_Pw.png HTTP/1.1" 200 1828
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/edt_LOGIN_Id.png HTTP/1.1" 200 1909
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/LoginBg.png HTTP/1.1" 200 139199
172.10.12.16 - - [05/Aug/2025:16:59:59 +0900] "GET /nexacroN_v24/24.0.0.700/testNRE/_android_/_resource_/_theme_/Mobile/images/sta_LOGIN_Logo.png HTTP/1.1" 200 3276
